open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-04-25 14:00:00,2316.25000000,2318.94000000,2315.27000000,2316.02000000,3122.02400000,2026-04-25 14:59:59.999,7233835.82982500,31127,1573.69890000,3646225.71442700
2026-04-25 15:00:00,2316.03000000,2318.68000000,2303.00000000,2308.09000000,6697.52290000,2026-04-25 15:59:59.999,15480276.10306200,49425,2818.33750000,6517908.23517100
2026-04-25 16:00:00,2308.08000000,2311.03000000,2300.55000000,2309.53000000,10410.57620000,2026-04-25 16:59:59.999,24017898.23018700,59426,5633.49500000,12996805.88544000
2026-04-25 17:00:00,2309.54000000,2313.62000000,2307.34000000,2309.36000000,4362.47310000,2026-04-25 17:59:59.999,10078921.21477000,32298,1855.43780000,4286378.31014200
2026-04-25 18:00:00,2309.36000000,2313.98000000,2308.28000000,2311.55000000,2819.96310000,2026-04-25 18:59:59.999,6517399.11796800,27493,1512.79920000,3496336.23401300
2026-04-25 19:00:00,2311.55000000,2312.31000000,2307.12000000,2310.06000000,2083.67420000,2026-04-25 19:59:59.999,4813477.01997300,24149,916.95570000,2118376.75672500
2026-04-25 20:00:00,2310.06000000,2313.21000000,2308.85000000,2313.20000000,1361.61270000,2026-04-25 20:59:59.999,3146616.44942700,18552,670.80950000,1550095.54150000
2026-04-25 21:00:00,2313.21000000,2317.35000000,2312.86000000,2315.80000000,2432.52740000,2026-04-25 21:59:59.999,5632204.29174900,29214,1333.00870000,3086427.20209900
2026-04-25 22:00:00,2315.79000000,2320.42000000,2315.09000000,2317.75000000,1894.66460000,2026-04-25 22:59:59.999,4391644.63576800,35129,1020.01570000,2364255.76525800
2026-04-25 23:00:00,2317.76000000,2319.86000000,2316.92000000,2319.50000000,1694.23940000,2026-04-25 23:59:59.999,3928573.17932300,24274,983.67610000,2280975.54498400
2026-04-26 00:00:00,2319.49000000,2320.06000000,2312.00000000,2315.37000000,2339.57590000,2026-04-26 00:59:59.999,5418698.13754900,30136,1246.42580000,2887305.87888000
2026-04-26 01:00:00,2315.37000000,2317.88000000,2313.48000000,2313.85000000,2629.48890000,2026-04-26 01:59:59.999,6089296.02605200,27248,841.26160000,1948170.82988800
2026-04-26 02:00:00,2313.84000000,2318.40000000,2313.58000000,2315.15000000,1662.72680000,2026-04-26 02:59:59.999,3851278.47549800,21543,535.11310000,1239495.69591300
2026-04-26 03:00:00,2315.15000000,2316.35000000,2306.72000000,2310.00000000,3380.93360000,2026-04-26 03:59:59.999,7814282.24988000,29427,786.29570000,1816787.58797200
2026-04-26 04:00:00,2309.99000000,2319.76000000,2308.97000000,2317.74000000,2619.15570000,2026-04-26 04:59:59.999,6062443.04949800,36119,1370.35990000,3172491.97258300
2026-04-26 05:00:00,2317.73000000,2336.48000000,2317.57000000,2327.84000000,15716.82870000,2026-04-26 05:59:59.999,36617203.40235900,106067,8231.61250000,19176888.22469700
2026-04-26 06:00:00,2327.85000000,2333.27000000,2327.46000000,2329.99000000,4332.56420000,2026-04-26 06:59:59.999,10095712.98201600,37923,2199.26530000,5125183.01674400
2026-04-26 07:00:00,2330.00000000,2332.25000000,2328.58000000,2331.24000000,2312.78480000,2026-04-26 07:59:59.999,5388359.92239200,23391,1038.46020000,2419467.34396900
2026-04-26 08:00:00,2331.25000000,2337.68000000,2330.49000000,2332.38000000,4685.46080000,2026-04-26 08:59:59.999,10932576.78754200,38741,2686.25900000,6268140.57758900
2026-04-26 09:00:00,2332.37000000,2335.59000000,2329.66000000,2334.69000000,2480.19170000,2026-04-26 09:59:59.999,5784667.48891800,27860,1252.49440000,2921417.25419500
2026-04-26 10:00:00,2334.68000000,2336.32000000,2331.70000000,2332.95000000,2898.43610000,2026-04-26 10:59:59.999,6764149.17032700,24275,1275.24940000,2976180.29578400
2026-04-26 11:00:00,2332.95000000,2337.50000000,2332.75000000,2335.95000000,2047.14790000,2026-04-26 11:59:59.999,4780434.17942900,31076,886.51330000,2070301.67991700
2026-04-26 12:00:00,2335.96000000,2336.40000000,2324.19000000,2328.89000000,4449.03660000,2026-04-26 12:59:59.999,10366846.45959100,42719,1874.31930000,4368347.83184400
2026-04-26 13:00:00,2328.90000000,2336.00000000,2328.11000000,2335.22000000,3739.86650000,2026-04-26 13:59:59.999,8721871.27400000,38320,2305.23440000,5375630.35923400
2026-04-26 14:00:00,2335.21000000,2352.44000000,2333.64000000,2346.20000000,12976.67370000,2026-04-26 14:59:59.999,30442457.41522300,115804,6785.65680000,15918477.30034000
2026-04-26 15:00:00,2346.20000000,2348.93000000,2344.23000000,2348.05000000,3342.30380000,2026-04-26 15:59:59.999,7842481.15952500,48223,1607.44350000,3771775.83330100
2026-04-26 16:00:00,2348.06000000,2349.43000000,2342.91000000,2342.92000000,3916.77880000,2026-04-26 16:59:59.999,9189048.51863500,38406,1579.18550000,3705083.98775400
2026-04-26 17:00:00,2342.92000000,2349.99000000,2340.56000000,2349.43000000,3116.55930000,2026-04-26 17:59:59.999,7309884.62278100,33911,1534.23970000,3599305.19863000
2026-04-26 18:00:00,2349.42000000,2369.01000000,2347.42000000,2361.99000000,16174.02880000,2026-04-26 18:59:59.999,38178120.63411400,118845,9500.26420000,22420185.32741200
2026-04-26 19:00:00,2361.99000000,2376.35000000,2359.55000000,2367.40000000,11849.38690000,2026-04-26 19:59:59.999,28067192.04045100,101992,5873.50910000,13913042.68678900
2026-04-26 20:00:00,2367.40000000,2372.68000000,2362.50000000,2362.50000000,5233.96550000,2026-04-26 20:59:59.999,12390989.13582800,52853,2501.87570000,5924174.96466900
2026-04-26 21:00:00,2362.51000000,2370.33000000,2348.47000000,2364.34000000,11912.71110000,2026-04-26 21:59:59.999,28110085.63024400,143488,5584.14960000,13178009.62643900
2026-04-26 22:00:00,2364.34000000,2380.00000000,2353.53000000,2361.89000000,17014.56380000,2026-04-26 22:59:59.999,40254921.99557000,200235,8397.35460000,19858411.65446200
2026-04-26 23:00:00,2361.88000000,2378.61000000,2356.73000000,2369.44000000,13760.45200000,2026-04-26 23:59:59.999,32566217.18327100,139968,6983.62910000,16525052.22591000
2026-04-27 00:00:00,2369.45000000,2392.00000000,2359.46000000,2390.76000000,13606.04920000,2026-04-27 00:59:59.999,32346838.02993100,171230,7777.84000000,18497900.65032900
